113.105.12.154 - - [31/Dec/2015:00:00:23 +0800] "GET /show/19871 HTTP/1.1" 301 182 "http://m.sp.sm.cn/s?q=http%3A%2F%2Fyouyanchu.com%2Fshow%2F19871&uc_param_str=dnntnwvepffrgibijbprsv&dn=14904029003-5933e910&nt=2&nw=0&ve=10.3.0.547&pf=44&fr=iphone&gi=bTkwBTOkNreQarpBJRt20qTSX65lSDpkHPE%2BmsMrVum%2BooA%3D&bi=997&jb=2&pr=UCBrowser&sv=app&from=ucframe&yz=1&by=submit&snum=0" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X; zh-CN) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/12H321 UCBrowser/10.3.0.547 Mobile"
101.226.166.220 - - [31/Dec/2015:02:36:16 +0800] "GET /show/19553 HTTP/1.1" 200 36896 "https://youyanchu.com/show/19553" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:36:17 +0800] "GET /musicians-27200 HTTP/1.0" 200 12895 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:36:23 +0800] "GET /musicians-27200/news HTTP/1.0" 200 12920 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:36:26 +0800] "GET /musicians-27200/shows?page=0 HTTP/1.0" 200 16438 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:36:30 +0800] "GET /musicians-27225 HTTP/1.0" 200 12868 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
123.125.71.22 - - [31/Dec/2015:02:36:33 +0800] "GET /show/4468 HTTP/1.1" 200 22799 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
69.30.198.242 - - [31/Dec/2015:02:36:37 +0800] "GET /musicians-27225/news HTTP/1.0" 200 12893 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:36:41 +0800] "GET /musicians-27225/shows?page=0 HTTP/1.0" 200 20495 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:36:48 +0800] "GET /musicians-27226/shows HTTP/1.0" 200 14440 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
112.90.82.164 - - [31/Dec/2015:02:36:54 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
183.131.79.181 - - [31/Dec/2015:02:36:55 +0800] "GET /search?utf8=%E2%9C%93&city=%E5%A4%A9%E6%B4%A5&begin_date=2014-03-19&end_date=2014-06-19&q= HTTP/1.1" 301 182 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36 JianKongBao Monitor 1.1"
61.150.91.224 - - [31/Dec/2015:02:36:55 +0800] "GET /search?utf8=%E2%9C%93&city=%E5%A4%A9%E6%B4%A5&begin_date=2014-03-19&end_date=2014-06-19&q= HTTP/1.1" 301 182 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36 JianKongBao Monitor 1.1"
218.61.196.123 - - [31/Dec/2015:02:36:55 +0800] "GET /search?utf8=%E2%9C%93&city=%E5%A4%A9%E6%B4%A5&begin_date=2014-03-19&end_date=2014-06-19&q= HTTP/1.1" 301 182 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36 JianKongBao Monitor 1.1"
182.118.20.173 - - [31/Dec/2015:02:37:01 +0800] "GET /show/19369 HTTP/1.1" 200 32303 "https://youyanchu.com/show/19369" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:37:02 +0800] "GET /musicians-2723/shows HTTP/1.0" 200 15400 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:10 +0800] "GET /musicians-27312/shows HTTP/1.0" 200 40851 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:16 +0800] "GET /musicians-27315/shows HTTP/1.0" 200 15372 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:22 +0800] "GET /musicians-27316/shows HTTP/1.0" 200 14380 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:25 +0800] "GET /musicians-27317/shows HTTP/1.0" 200 14400 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:33 +0800] "GET /musicians-27335/shows HTTP/1.0" 200 18435 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:38 +0800] "GET /musicians-2737/news HTTP/1.0" 200 12797 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:41 +0800] "GET /musicians-2737/shows HTTP/1.0" 200 23733 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:49 +0800] "GET /musicians-2744 HTTP/1.0" 200 12816 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:37:54 +0800] "GET /musicians-2744/shows HTTP/1.0" 200 16471 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:00 +0800] "GET /musicians-27444 HTTP/1.0" 200 13263 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:02 +0800] "GET /musicians-27444/shows HTTP/1.0" 200 17980 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
123.125.71.116 - - [31/Dec/2015:02:38:03 +0800] "GET /?begin_date=2013-06-27&end_date=2013-12-27&page=17/*&%5E%25$ HTTP/1.1" 200 40510 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.97.70.10 - - [31/Dec/2015:02:38:08 +0800] "GET /show/17437 HTTP/1.0" 301 182 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0"
180.97.70.10 - - [31/Dec/2015:02:38:08 +0800] "GET /show/17437 HTTP/1.0" 301 182 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0"
180.97.70.10 - - [31/Dec/2015:02:38:08 +0800] "GET /show/17437 HTTP/1.0" 301 182 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0"
69.30.198.242 - - [31/Dec/2015:02:38:09 +0800] "GET /musicians-27487 HTTP/1.0" 200 26083 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:12 +0800] "GET /musicians-27487/news HTTP/1.0" 200 18388 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:16 +0800] "GET /musicians-27527 HTTP/1.0" 200 12871 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:20 +0800] "GET /musicians-27527/news HTTP/1.0" 200 12896 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
101.226.167.242 - - [31/Dec/2015:02:38:21 +0800] "GET /show/19942 HTTP/1.1" 200 23032 "https://youyanchu.com/show/19942" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:38:24 +0800] "GET /musicians-27527/shows?page=0 HTTP/1.0" 200 23844 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
120.204.200.21 - - [31/Dec/2015:02:38:28 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:38:32 +0800] "GET /musicians-27527/shows?page=2 HTTP/1.0" 200 23776 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:37 +0800] "GET /musicians-27571 HTTP/1.0" 200 12874 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:41 +0800] "GET /musicians-27571/shows HTTP/1.0" 200 20574 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:45 +0800] "GET /musicians-27574/shows HTTP/1.0" 200 20541 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:49 +0800] "GET /musicians-27606/shows HTTP/1.0" 200 17470 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:38:52 +0800] "GET /musicians-27614 HTTP/1.0" 200 23381 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:39:02 +0800] "GET /musicians-27614/shows?page=3 HTTP/1.0" 200 17944 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:39:06 +0800] "GET /musicians-27616 HTTP/1.0" 200 12850 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
101.226.73.30 - - [31/Dec/2015:02:39:11 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:39:14 +0800] "GET /musicians-27616/news HTTP/1.0" 200 12875 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:39:20 +0800] "GET /musicians-27616/shows?page=0 HTTP/1.0" 200 16371 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:39:23 +0800] "GET /musicians-27618/shows HTTP/1.0" 200 19550 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
182.118.25.233 - - [31/Dec/2015:02:39:24 +0800] "GET /show/19416 HTTP/1.1" 200 25395 "https://youyanchu.com/show/19416" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:39:31 +0800] "GET /musicians-27627 HTTP/1.0" 200 12871 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
123.125.71.75 - - [31/Dec/2015:02:39:33 +0800] "GET /?begin_date=2013-06-29&end_date=2013-12-29%3Fpage%3D1%3Fpage%3D1&page=10/*&%5E%25$ HTTP/1.1" 200 40510 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
69.30.198.242 - - [31/Dec/2015:02:39:36 +0800] "GET /musicians-27627/news HTTP/1.0" 200 12896 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
101.226.167.250 - - [31/Dec/2015:02:39:38 +0800] "GET /show/18489 HTTP/1.1" 200 29155 "https://youyanchu.com/show/18489" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:39:42 +0800] "GET /musicians-27627/shows?page=0 HTTP/1.0" 200 23594 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
207.46.13.187 - - [31/Dec/2015:02:39:45 +0800] "GET /robots.txt HTTP/1.1" 404 834 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
182.118.25.212 - - [31/Dec/2015:02:39:46 +0800] "GET /show/19648 HTTP/1.1" 200 38394 "https://youyanchu.com/show/19648" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:39:47 +0800] "GET /musicians-27627/shows?page=2 HTTP/1.0" 200 14687 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
207.46.13.187 - - [31/Dec/2015:02:39:51 +0800] "GET /show/1754 HTTP/1.1" 200 19670 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
101.226.168.207 - - [31/Dec/2015:02:39:52 +0800] "GET /show/19779 HTTP/1.1" 200 30643 "https://youyanchu.com/show/19779" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:39:52 +0800] "GET /musicians-27629 HTTP/1.0" 200 12815 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
112.90.82.164 - - [31/Dec/2015:02:39:55 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:39:59 +0800] "GET /musicians-27629/news HTTP/1.0" 200 12813 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:04 +0800] "GET /musicians-27629/shows HTTP/1.0" 200 14434 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:08 +0800] "GET /musicians-27629/shows?page=0 HTTP/1.0" 200 14434 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:15 +0800] "GET /musicians-2763/shows HTTP/1.0" 200 14419 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:18 +0800] "GET /musicians-27640 HTTP/1.0" 200 12862 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:24 +0800] "GET /musicians-27640/news HTTP/1.0" 200 12887 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:27 +0800] "GET /musicians-27640/shows?page=0 HTTP/1.0" 200 14477 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:34 +0800] "GET /musicians-27641 HTTP/1.0" 200 12874 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:42 +0800] "GET /musicians-27641/news HTTP/1.0" 200 12872 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:45 +0800] "GET /musicians-27641/shows?page=0 HTTP/1.0" 200 15459 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:48 +0800] "GET /musicians-27645 HTTP/1.0" 200 18081 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:40:55 +0800] "GET /musicians-27645/news HTTP/1.0" 200 13755 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
123.125.71.108 - - [31/Dec/2015:02:41:01 +0800] "GET /musicians/27274?page=2 HTTP/1.1" 301 63 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
123.125.71.114 - - [31/Dec/2015:02:41:01 +0800] "GET /musicians-27274/shows?page=2 HTTP/1.1" 200 26624 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
69.30.198.242 - - [31/Dec/2015:02:41:02 +0800] "GET /musicians-27645/shows?page=0 HTTP/1.0" 200 24731 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:41:07 +0800] "GET /musicians-27662 HTTP/1.0" 200 12868 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
182.118.22.207 - - [31/Dec/2015:02:41:13 +0800] "GET /show/19790 HTTP/1.1" 200 59290 "https://youyanchu.com/show/19790" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:41:15 +0800] "GET /musicians-27662/news HTTP/1.0" 200 12893 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:41:24 +0800] "GET /musicians-27662/shows?page=0 HTTP/1.0" 200 23652 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
183.195.233.188 - - [31/Dec/2015:02:41:28 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:41:28 +0800] "GET /musicians-27662/shows?page=2 HTTP/1.0" 200 15620 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
182.118.25.216 - - [31/Dec/2015:02:41:36 +0800] "GET /show/19650 HTTP/1.1" 200 48215 "https://youyanchu.com/show/19650" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:41:36 +0800] "GET /musicians-27668/shows?page=0 HTTP/1.0" 200 16437 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:41:41 +0800] "GET /musicians-27718/shows HTTP/1.0" 200 18970 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:41:48 +0800] "GET /musicians-27718/shows?page=0 HTTP/1.0" 200 18970 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:41:54 +0800] "GET /musicians-27720/shows HTTP/1.0" 200 16546 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:00 +0800] "GET /musicians-27721/shows HTTP/1.0" 200 17510 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:05 +0800] "GET /musicians-27724 HTTP/1.0" 200 12818 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
180.153.81.158 - - [31/Dec/2015:02:42:11 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:42:12 +0800] "GET /musicians-27730/news HTTP/1.0" 200 12875 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:24 +0800] "GET /musicians-2774 HTTP/1.0" 200 12852 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:30 +0800] "GET /musicians-2774/news HTTP/1.0" 200 12850 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
220.181.108.102 - - [31/Dec/2015:02:42:31 +0800] "GET /show/4766 HTTP/1.1" 200 26849 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
69.30.198.242 - - [31/Dec/2015:02:42:32 +0800] "GET /musicians-2779/shows HTTP/1.0" 200 18947 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:37 +0800] "GET /musicians-27836 HTTP/1.0" 200 12847 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:44 +0800] "GET /musicians-27845/news HTTP/1.0" 200 12893 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:49 +0800] "GET /musicians-27870 HTTP/1.0" 200 16393 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
101.226.169.202 - - [31/Dec/2015:02:42:49 +0800] "GET /show/17801 HTTP/1.1" 200 32606 "https://youyanchu.com/show/17801" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
69.30.198.242 - - [31/Dec/2015:02:42:53 +0800] "GET /musicians-27870/news HTTP/1.0" 200 14038 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
112.90.141.121 - - [31/Dec/2015:02:42:55 +0800] "GET / HTTP/1.1" 301 182 "-" "DNSPod-Monitor/2.0"
69.30.198.242 - - [31/Dec/2015:02:42:57 +0800] "GET /musicians-27870/shows HTTP/1.0" 200 19664 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:42:58 +0800] "GET /robots.txt HTTP/1.0" 404 834 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:01 +0800] "GET /musicians-27870/shows?page=0 HTTP/1.0" 200 19664 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:05 +0800] "GET /musicians-27871/shows HTTP/1.0" 200 15433 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:09 +0800] "GET /musicians-27883/news HTTP/1.0" 200 12881 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:13 +0800] "GET /musicians-27886 HTTP/1.0" 200 12859 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:16 +0800] "GET /musicians-27886/news HTTP/1.0" 200 12884 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:21 +0800] "GET /musicians-27886/shows?page=0 HTTP/1.0" 200 19547 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:25 +0800] "GET /musicians-27908/shows HTTP/1.0" 200 15422 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:31 +0800] "GET /musicians-27923/news HTTP/1.0" 200 12914 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:35 +0800] "GET /musicians-27923/shows?page=0 HTTP/1.0" 200 17542 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:38 +0800] "GET /musicians-27925 HTTP/1.0" 200 12895 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
69.30.198.242 - - [31/Dec/2015:02:43:45 +0800] "GET /musicians-27925/news HTTP/1.0" 200 12920 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
